qid,group,instruction_type,run,step,fact,original_label,label,reason,evidence_match
2hop__14092_8311,content,shorten,2,1,The firm was registered as a private company.,NOT_SUPPORTED,SUPPORTED,The claim that the firm was registered as a private company is explicitly stated in the ground truth.,It was registered as a private company in Victoria in 1953
2hop__14092_8311,content,shorten,2,1,The firm was registered in 1953.,NOT_SUPPORTED,SUPPORTED,The claim that the firm was registered in 1953 is explicitly stated in the ground truth.,It was registered as a private company in Victoria in 1953
2hop__14092_8311,content,shorten,2,1,Leonard Darling is a director of the firm.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions directors Norman Darling, Leonard Darling, and Leonard Gordon Darling, but does not specify their roles or confirm Leonard Darling as a director.",none
2hop__14092_8311,content,shorten,2,1,Pernell Roberts was a singer.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Pernell Roberts was an American stage, film and television actor, as well as a singer.","Pernell Roberts was an American stage, film and television actor, as well as a singer."
2hop__14092_8311,content,shorten,2,1,"John Petrie was baptized on April 15, 1766.",NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie was baptized on April 15, 1766, but the ground truth states he was born on January 15, 1822, which is a different date.",John Petrie was born 15 January 1822 in Edinburgh
2hop__14092_8311,content,shorten,2,1,John Petrie was the eldest son of Josiah Wedgwood and his wife.,NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie is the eldest son of Josiah Wedgwood, but the ground truth states that John Petrie is the eldest son of Andrew Petrie and Mary Cuthbertson.","John Petrie was born 15 January 1822 in Edinburgh, the eldest son of Andrew Petrie and Mary Cuthbertson."
2hop__14092_8311,content,shorten,2,1,John Petrie came to Sydney in 1781.,NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie came to Sydney in 1781, while the ground truth indicates he arrived in Sydney in 1831.",John Petrie arrived in Sydney with his family in 1831
2hop__14092_8311,content,shorten,2,1,His father hired reputable workers.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John Petrie's father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons, implying that he hired reputable workers.",John Petrie's father only selected workmen that he considered beyond reproach
2hop__14092_8311,content,shorten,2,1,He did not survive to adulthood.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not provide information about whether Liu Ju survived to adulthood or not.,none
2hop__14092_8311,content,shorten,2,1,He was succeeded by his half-brother.,NOT_SUPPORTED,DISTORTED,"The claim states he was succeeded by his half-brother, but the ground truth indicates that Zhao Jiande was passed over for kingship in favor of his half-brother, which implies he was not succeeded by him.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,content,shorten,2,1,John Wedgwood (1766–1844) was a Wedgwood pottery partner from 1802 to 1803.,NOT_SUPPORTED,DISTORTED,"The claim states John Wedgwood was a partner from 1802 to 1803, while the ground truth indicates he was a partner from 1790 to 1793 and again from 1800 to 1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,1,John Wedgwood (1766–1844) was a Wedgwood pottery partner from 1804 to 1805.,NOT_SUPPORTED,DISTORTED,"The claim states John Wedgwood was a partner from 1804 to 1805, while the ground truth indicates he was a partner from 1790 to 1793 and again from 1800 to 1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,1,John Wedgwood (1766–1844) was a Wedgwood pottery partner from 1806 to 1807.,NOT_SUPPORTED,DISTORTED,"The claim states that John Wedgwood was a partner from 1806 to 1807, while the ground truth indicates he was a partner from 1790 to 1793 and again from 1800 to 1812, which does not include the years mentioned in the claim.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,1,John Wedgwood (1766–1844) was a Wedgwood pottery partner from 1808 to 1809.,NOT_SUPPORTED,DISTORTED,"The claim states John Wedgwood was a partner from 1808 to 1809, while the ground truth indicates he was a partner from 1790 to 1793 and again from 1800 to 1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,1,John Wedgwood (1766–1844) was a Wedgwood pottery partner from 1810 to 1811.,NOT_SUPPORTED,DISTORTED,"The claim states that John Wedgwood was a partner from 1810 to 1811, while the ground truth indicates he was a partner from 1790 to 1793 and again from 1800 to 1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,1,John Wedgwood (1766–1844) was a Wedgwood pottery partner from 1812 to 1813.,NOT_SUPPORTED,DISTORTED,"The claim states that John Wedgwood was a partner from 1812 to 1813, while the ground truth indicates he was a partner from 1790 to 1793 and again from 1800 to 1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,2,William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,"The claim that William Calverley was the son of Sir Walter Calverley is explicitly supported by the ground truth, which states that William Calverley was the son of Sir Walter Calverley and Anne Danby.",William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,content,shorten,2,2,Eric Maule was the eldest son of Christina de Valognes.,NOT_SUPPORTED,DISTORTED,"The claim incorrectly states that Eric Maule is the eldest son of Christina de Valognes, while the ground truth states that Sir William Maule is the eldest son of Sir Peter Maule and Christina de Valognes.",Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes
2hop__14092_8311,content,shorten,2,2,Eric Maule was the eldest son of the Baroness of Panmure and Benvie.,NOT_SUPPORTED,DISTORTED,"The claim incorrectly states that Eric Maule is the eldest son of the Baroness of Panmure and Benvie, while the ground truth states that Sir William Maule is the eldest son of Sir Peter Maule and Christina de Valognes, Baron and Baroness of Panmure and Benvie.","Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes, Baron and Baroness of Panmure and Benvie."
2hop__14092_8311,content,shorten,2,2,He is a child.,NOT_SUPPORTED,UNVERIFIABLE,"The claim states 'He is a child,' but the ground truth does not provide enough information to confirm or deny this status for any individual mentioned.",none
2hop__14092_8311,content,shorten,2,2,"17,66 was the date of death.",NOT_SUPPORTED,UNVERIFIABLE,"The claim about the date of death (17,66) cannot be verified or rejected based on the ground truth provided, as no specific date of death is mentioned.",none
2hop__14092_8311,content,shorten,2,2,"26 January 18,44 was the date of death.",NOT_SUPPORTED,DISTORTED,"The claim states '26 January 18,44' as the date of death, which is a distortion of the correct date '26 January 1844' mentioned in the ground truth.",John Wedgwood's date of death is stated as '26 January 1844'
2hop__14092_8311,content,shorten,2,2,"The son came to Sydney in 18,31.",NOT_SUPPORTED,DISTORTED,"The claim states that the son came to Sydney in 1831, but the ground truth mentions that John Petrie arrived in Sydney with his family in 1831, which implies he was not alone.",John Petrie arrived in Sydney with his family in 1831
2hop__14092_8311,content,shorten,2,2,He is being shielded from negative influences.,NOT_SUPPORTED,UNVERIFIABLE,"The claim about being shielded from negative influences is not addressed in the ground truth, which focuses on familial relationships and historical details.",none
2hop__14092_8311,content,shorten,2,2,His father employed only reputable tutors.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions that John Petrie's father selected workmen he considered beyond reproach to teach his sons, but it does not explicitly state that he employed only reputable tutors.",none
2hop__14092_8311,content,shorten,2,2,He died young.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth does not provide information about the age at which Liu Ju died, only that he died at age 38 during political turmoil.",Liu Ju died at age 38
2hop__14092_8311,content,shorten,2,2,He had a half-brother.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Zhao Jiande was passed over for kingship in preference for his half-brother, indicating he had a half-brother.","Zhao Jiande was passed over for kingship in preference for his half-brother, Zhao Yingqi."
2hop__14092_8311,content,shorten,2,2,He was succeeded by his half-brother.,NOT_SUPPORTED,DISTORTED,"The claim states he was succeeded by his half-brother, but the ground truth indicates he was passed over for kingship in favor of his half-brother, which implies he was not succeeded by him.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,content,shorten,2,2,John Wedgwood was a partner in the Wedgwood pottery from 1800 to 1802.,NOT_SUPPORTED,DISTORTED,"The claim states John Wedgwood was a partner in the Wedgwood pottery from 1800 to 1802, while the ground truth states he was a partner from 1790–1793 and again from 1800–1812, which alters the specific years mentioned.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,2,John Wedgwood was a partner in the Wedgwood pottery from 1812 to 1813.,NOT_SUPPORTED,DISTORTED,"The claim states that John Wedgwood was a partner in the Wedgwood pottery from 1812 to 1813, while the ground truth indicates he was a partner from 1790–1793 and again from 1800–1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,2,3,William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,"The claim that William Calverley was the son of Sir Walter Calverley is explicitly supported by the ground truth, which states that William Calverley was the son of Sir Walter Calverley and Anne Danby.",William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,content,shorten,2,3,William Calverley predeceased his father.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that William Calverley died in 1572, which means he could not have predeceased his father, who is William Calverley's father, Sir Walter Calverley.","William Calverley (d.1572) by his wife, Katherine Thorneholme"
2hop__14092_8311,content,shorten,2,3,Eric Maule is the eldest son of Sir Peter Maule and Christina de Valognes.,NOT_SUPPORTED,DISTORTED,"The claim states 'Eric Maule' instead of 'Sir William Maule', which is a misidentification of the individual. The relationship and details about being the eldest son are correct, but the name is incorrect.",Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes.
2hop__14092_8311,content,shorten,2,3,John Petrie was the eldest son of Josiah Wedgwood.,NOT_SUPPORTED,CONTRADICTION,"John Petrie is stated to be the eldest son of Andrew Petrie, not Josiah Wedgwood.","John Petrie was born 15 January 1822 in Edinburgh, the eldest son of Andrew Petrie and Mary Cuthbertson."
2hop__14092_8311,content,shorten,2,3,Only reputable tutors were engaged to teach him carpentry at home.,NOT_SUPPORTED,DISTORTED,"The claim suggests that only reputable tutors were engaged, while the ground truth states that the father selected workmen he considered beyond reproach, which does not explicitly confirm that they were all reputable tutors.",The father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills.
2hop__14092_8311,content,shorten,2,3,He worked with reputable builders.,NOT_SUPPORTED,INVENTED,The claim about working with reputable builders is not mentioned or implied in the ground truth.,none
2hop__14092_8311,content,shorten,2,3,He died young.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth does not provide information about the age at which Liu Ju died, only that he died at age 38 during political turmoil.",Liu Ju died at age 38
2hop__14092_8311,content,shorten,2,3,He had a half-brother.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Zhao Jiande was passed over for kingship in preference for his half-brother, indicating he had a half-brother.","Zhao Jiande was passed over for kingship in preference for his half-brother, Zhao Yingqi."
2hop__14092_8311,content,shorten,2,3,He was succeeded by his half-brother.,NOT_SUPPORTED,DISTORTED,"The claim states he was succeeded by his half-brother, but the ground truth indicates that Zhao Jiande was passed over for kingship in favor of his half-brother, which implies he was not succeeded by him.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,content,shorten,2,3,William is Duke of Cambridge.,NOT_SUPPORTED,SUPPORTED,"The claim that William is Duke of Cambridge is supported by the ground truth, which states that Prince William is the Duke of Cambridge.","Next in line after him is Prince William, Duke of Cambridge"
2hop__14092_8311,content,shorten,2,3,"William has an eldest child, Prince George.",NOT_SUPPORTED,DISTORTED,"The claim states that William has an eldest child, Prince George, but the ground truth specifies that Prince George is the son of Prince William, not William himself.","Prince George is the son of the Duke of Cambridge, Prince William"
2hop__14092_8311,content,shorten,2,3,George is William’s eldest child.,NOT_SUPPORTED,DISTORTED,"The claim states that George is William's eldest child, but the ground truth specifies that George is the son of the Duke of Cambridge, who is William, making him William's eldest son, not child.","Ground truth states: 'Third in line is Prince George, the son of the Duke of Cambridge.'"
2hop__14092_8311,content,shorten,2,3,"William has a younger son, Prince Harry.",NOT_SUPPORTED,SUPPORTED,"The claim that William has a younger son, Prince Harry, is supported by the ground truth, which states that Prince Henry (Prince Harry) is the younger son of Charles, Prince of Wales.","Prince Henry, the younger son of the Prince of Wales"
2hop__14092_8311,content,shorten,2,3,Harry is William’s younger son.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Harry is William's younger son, but the ground truth indicates that Prince Henry (Harry) is the younger son of Charles, Prince of Wales, not William.",The ground truth states that Prince Henry is the younger son of the Prince of Wales.
2hop__14092_8311,content,shorten,2,3,"Harry has a sister, Elizabeth II’s second-elder son, Prince Andrew, Duke of York.",NOT_SUPPORTED,DISTORTED,"The claim incorrectly states that Prince Andrew is Elizabeth II's second-elder son; he is actually her second-eldest son, not second-elder son.","Prince Andrew, Duke of York, is mentioned as the Queen's second-eldest son in the ground truth."
2hop__14092_8311,style,formality,0,1,William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,The claim that William Calverley was the son of Sir Walter Calverley and Anne Danby is explicitly supported by the ground truth.,William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,style,formality,0,1,John is the King of England.,NOT_SUPPORTED,CONTRADICTION,"The claim states that John is the King of England, but the ground truth specifies that John had five legitimate children, with Henry III being the king, indicating that John himself is not the king.","John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king."
2hop__14092_8311,style,formality,0,1,"John married Isabel, Countess of Gloucester.",NOT_SUPPORTED,SUPPORTED,"The claim that John married Isabel, Countess of Gloucester, is explicitly supported by the ground truth, which states that John's first wife was Isabel, Countess of Gloucester.","John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214; she remarried twice, and died in 1217."
2hop__14092_8311,style,formality,0,1,Henry III was one of John's legitimate offspring.,NOT_SUPPORTED,SUPPORTED,Henry III is explicitly mentioned as one of John's legitimate children in the ground truth.,"John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king for the majority of the 13th century."
2hop__14092_8311,style,formality,0,1,William Penn was a cricketer and businessman.,NOT_SUPPORTED,DISTORTED,"The claim states that William Penn was a cricketer and businessman, but the ground truth specifies that Eric Penn was the cricketer and businessman, while William Penn is not described as such.","Eric Penn was the eldest son of William Penn, a cricketer and businessman"
2hop__14092_8311,style,formality,0,1,James Gooderham Worts died on 20 June 18.,NOT_SUPPORTED,DISTORTED,"The claim states that James Gooderham Worts died on 20 June 18, which is incorrect; he actually died on 20 June 1882.","James Gooderham Worts (June 4, 1818 - June 20, 1882)"
2hop__14092_8311,style,formality,0,1,Zhao Jiande was the eldest son of Emperor Wu of Han.,NOT_SUPPORTED,DISTORTED,"The claim states that Zhao Jiande was the eldest son of Emperor Wu of Han, but the ground truth specifies that he was the eldest son of Zhao Yingqi.",Zhao Jiande was the eldest son of Zhao Yingqi
2hop__14092_8311,style,formality,0,1,He was supplanted in the succession.,NOT_SUPPORTED,DISTORTED,"The claim suggests he was supplanted in the succession, which is not explicitly stated in the ground truth. Instead, it mentions that Zhao Jiande was passed over for kingship in favor of his half-brother, which implies a different context.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,style,formality,0,1,Zhao Yingqi became king.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Zhao Yingqi became king, while the ground truth indicates that his eldest son, Zhao Jiande, was passed over for kingship in favor of his half-brother.","Zhao Jiande was passed over for kingship in preference for his half-brother, Zhao Yingqi."
2hop__14092_8311,style,formality,0,1,Zhao Yingqi is his half-brother.,NOT_SUPPORTED,SUPPORTED,"The claim that Zhao Yingqi is his half-brother is supported by the ground truth, which states that Zhao Jiande is the eldest son of Zhao Yingqi and a Yue woman, indicating a sibling relationship.",Zhao Jiande was the eldest son of Zhao Yingqi and a Yue woman.
2hop__14092_8311,style,formality,0,1,John Darling and Son was the principal enterprise in the country.,NOT_SUPPORTED,DISTORTED,"The claim states that John Darling and Son was the principal enterprise in the country, which is not supported by the ground truth. The ground truth only states it was the largest wheat merchant and flour milling company in Australia, not the principal enterprise in the country.","John Darling and Son was an Australian wheat merchant and flour milling company founded in Adelaide, South Australia, for many years the largest in Australia."
2hop__14092_8311,style,formality,0,1,"John Darling, Jr. was his eldest son.",NOT_SUPPORTED,SUPPORTED,"The claim that John Darling, Jr. was the eldest son is explicitly supported by the ground truth, which states he was succeeded by his eldest son, John Darling, Jr.","John Darling Jr. (1852–1914), also a Member of Parliament, then by Harold Gordon Darling."
2hop__14092_8311,style,formality,0,1,Harold Gordon Darling was his son.,NOT_SUPPORTED,DISTORTED,"The claim states that Harold Gordon Darling was the son of John Darling, Jr., but the ground truth indicates that Harold Gordon Darling succeeded John Darling, Jr. as a member of Parliament, not as his son.","John Darling and Son was founded by John Darling Sr. and succeeded by his eldest son, John Darling, Jr., then by Harold Gordon Darling."
2hop__14092_8311,style,formality,0,1,The firm was incorporated as a private company.,NOT_SUPPORTED,INVENTED,"The claim about the firm being incorporated as a private company is not mentioned in the ground truth, which only states it was registered as a private company.",It was registered as a private company in Victoria in 1953
2hop__14092_8311,style,formality,0,1,The firm was incorporated in Victoria.,NOT_SUPPORTED,INVENTED,The claim about the firm being incorporated in Victoria is not mentioned in the ground truth.,none
2hop__14092_8311,style,formality,0,1,The firm was incorporated in 1953.,NOT_SUPPORTED,DISTORTED,"The claim states that the firm was incorporated in 1953, while the ground truth mentions it was registered as a private company in Victoria in 1953, which implies incorporation but does not explicitly state it.",It was registered as a private company in Victoria in 1953
2hop__14092_8311,style,formality,0,1,Emperor Haile Selassie I of Ethiopia was later Negus Tafari Makonnen.,NOT_SUPPORTED,DISTORTED,"The claim states that Emperor Haile Selassie I was later Negus Tafari Makonnen, which alters the relationship by implying a chronological sequence that is not supported by the ground truth.","The ground truth states that 'Ras Kassa was a loyal ally of Negus Tafari Makonnen, who ultimately was crowned Emperor Haile Selassie I of Ethiopia.'"
2hop__14092_8311,style,formality,0,1,John Petrie was the eldest son of Josiah Wedgwood and Maria Cuthbertson.,NOT_SUPPORTED,DISTORTED,The claim incorrectly states that John Petrie is the eldest son of Josiah Wedgwood; he is actually the eldest son of Andrew Petrie and Mary Cuthbertson.,"John Petrie was born 15 January 1822 in Edinburgh, the eldest son of Andrew Petrie and Mary Cuthbertson."
2hop__14092_8311,style,formality,0,1,John Petrie was baptised on 2 April 1766.,NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie was baptised on 2 April 1766, but the ground truth mentions that he was 'baptised 2 April 1766' without confirming it as a baptism date; it is instead a birth date.",John Petrie (baptised 2 April 1766)
2hop__14092_8311,style,formality,0,1,John Dunmore Lang founded the school.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth does not provide information about who founded the school, only that John Petrie was educated there.",none
2hop__14092_8311,style,formality,0,1,John's father was appointed clerk of works.,NOT_SUPPORTED,SUPPORTED,"The claim that John's father was appointed clerk of works is supported by the ground truth, which states that John Petrie's father had been appointed clerk of works.","John Petrie was educated at John Dunmore Lang's school. In 1837 he went to Moreton Bay, where his father had been appointed clerk of works."
2hop__14092_8311,style,formality,0,1,John was instructed by workmen.,NOT_SUPPORTED,INVENTED,The claim about John being instructed by workmen is not present in the ground truth and cannot be derived from it.,none
2hop__14092_8311,style,formality,0,1,John was instructed in cabinet making.,NOT_SUPPORTED,INVENTED,The claim about John being instructed in cabinet making is not mentioned in the ground truth.,none
2hop__14092_8311,style,formality,0,1,John was instructed in carpentry.,NOT_SUPPORTED,INVENTED,The claim about John being instructed in carpentry is not mentioned in the ground truth and cannot be derived from it.,none
2hop__14092_8311,style,formality,0,1,"John III was born in 12,44 in Prague.",NOT_SUPPORTED,DISTORTED,"The claim states John III was born in 12,44, but the ground truth specifies he was born in 1244.","John III, Margrave of Brandenburg-Salzwedel, nicknamed 'John from Prague' (1244 in Prague)"
2hop__14092_8311,style,formality,0,1,"John III died in 12,68.",NOT_SUPPORTED,CONTRADICTION,"The claim states that John III died in 12,68, while the ground truth states he died in 1268.","John III, Margrave of Brandenburg-Salzwedel, nicknamed 'John from Prague' (1244 in Prague – 1268)"
2hop__14092_8311,style,formality,0,1,"Since the year 1066, Westminster Abbey has served as the site of the coronations of King Harold.",NOT_SUPPORTED,SUPPORTED,"The claim that Westminster Abbey has served as the site of the coronations since 1066 is supported by the ground truth, which states that coronations of English and British monarchs have been held in the abbey since 1066.","Since the coronations in 1066 of both King Harold and William the Conqueror, coronations of English and British monarchs were held in the abbey."
2hop__14092_8311,style,formality,0,1,"Since the year 1066, Westminster Abbey has served as the site of the coronations of William the Conqueror.",NOT_SUPPORTED,SUPPORTED,"The claim that Westminster Abbey has served as the site of the coronations since 1066 is supported by the ground truth, which states that coronations of English and British monarchs have been held in the abbey since 1066.","Since the coronations in 1066 of both King Harold and William the Conqueror, coronations of English and British monarchs were held in the abbey."
2hop__14092_8311,style,formality,0,1,"A subsequent, official coronation took place within the abbey on 17 May 12 20.",NOT_SUPPORTED,DISTORTED,"The claim states that a subsequent, official coronation took place on 17 May 12 20, but the ground truth specifies the date as 17 May 1220, which is a distortion of the date.",The ground truth mentions a coronation held in the abbey on 17 May 1220.
2hop__14092_8311,style,formality,0,1,John Wedgwood is a horticulturist.,NOT_SUPPORTED,DISTORTED,"The claim states that John Wedgwood is a horticulturist, while the ground truth identifies him as a partner in the Wedgwood pottery firm, not a horticulturist.","John Wedgwood (baptised 2 April 1766 — 26 January 1844), the eldest son of the potter Josiah Wedgwood, was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812."
2hop__14092_8311,style,formality,0,1,Thereafter comes Prince George.,NOT_SUPPORTED,DISTORTED,"The claim suggests a sequence ('Thereafter comes Prince George') that implies a direct succession order, which is not explicitly stated in the ground truth. The ground truth lists Prince George as third in line, but does not indicate a sequential 'thereafter' relationship.",Prince George is mentioned as third in line after Prince William and before Princess Charlotte.
2hop__14092_8311,style,formality,0,1,Thereafter comes Princess Charlotte.,NOT_SUPPORTED,DISTORTED,"The claim states 'Thereafter comes Princess Charlotte,' which implies a sequence in the line of succession that is not explicitly stated in the ground truth. The ground truth lists Princess Charlotte as the sister of Prince George, but does not indicate her position in a sequential manner.","Princess Charlotte is mentioned in the context of the line of succession, but the claim alters the meaning by suggesting a specific order."
2hop__14092_8311,style,formality,0,2,Sir William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,DISTORTED,"The claim states that Sir William Calverley was the son of Sir Walter Calverley and Anne Danby, but the ground truth specifies that William Calverley was the son of Sir Walter Calverley and Anne Danby, which is correct. However, the claim incorrectly uses 'Sir William Calverley' instead of just 'William Calverley'.",William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,style,formality,0,2,"Sir William Calverley was succeeded in 1571 by his brother, Elizabeth Neville.",NOT_SUPPORTED,CONTRADICTION,"The claim states that Sir William Calverley was succeeded by his brother, Elizabeth Neville, which contradicts the ground truth that states William Calverley was succeeded by his son, Henry Maule.","William Calverley was the son of Sir Walter Calverley and Anne Danby; he left one son, Henry Maule, who succeeded him as Baron."
2hop__14092_8311,style,formality,0,2,Sir William Maule inherited the barony in 1354.,NOT_SUPPORTED,DISTORTED,"The claim states that Sir William Maule inherited the barony in 1354, but the ground truth indicates he succeeded as Baron in 1254 on his father's death, which contradicts the date in the claim.",William succeeded as Baron in 1254 on his father's death.
2hop__14092_8311,style,formality,0,2,Sir Peter Maule died in 1354.,NOT_SUPPORTED,INVENTED,The claim about Sir Peter Maule's death in 1354 is not mentioned in the ground truth and cannot be derived from it.,none
2hop__14092_8311,style,formality,0,2,John is the King of England.,NOT_SUPPORTED,CONTRADICTION,"The claim states that John is the King of England, but the ground truth specifies that John had five legitimate children, with Henry III being the king, indicating that John himself is not the king.","John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king."
2hop__14092_8311,style,formality,0,2,John was King of England.,NOT_SUPPORTED,SUPPORTED,"The claim that John was King of England is supported by the ground truth, which states that John had five legitimate children and mentions his role as King.","John, King of England. John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214; she remarried twice, and died in 1217."
2hop__14092_8311,style,formality,0,2,Isabel was the Countess of Gloucester.,NOT_SUPPORTED,SUPPORTED,"Isabel was the Countess of Gloucester, as stated in the ground truth.","John's first wife, Isabel, Countess of Gloucester"
2hop__14092_8311,style,formality,0,2,Henry III was one of John's children.,NOT_SUPPORTED,SUPPORTED,Henry III is explicitly mentioned as one of John's legitimate children in the ground truth.,"John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king for the majority of the 13th century."
2hop__14092_8311,style,formality,0,2,Richard was one of John's children.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had five legitimate children, one of whom was Richard, who became a noted European leader.","John had five legitimate children, all by Isabella. Richard became a noted European leader."
2hop__14092_8311,style,formality,0,2,John had three daughters.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had five legitimate children, three of whom were daughters, specifically mentioning Joan, Maud, and probably Isabel.","John had a number of illegitimate children by various mistresses, including three daughters – Joan, Maud and probably Isabel."
2hop__14092_8311,style,formality,0,2,William Penn was a cricketer and businessman.,NOT_SUPPORTED,DISTORTED,"The claim states that William Penn was a cricketer and businessman, but the ground truth specifies that Eric Penn was the cricketer and businessman, while William Penn is not described as such.","Eric Penn was the eldest son of William Penn, a cricketer and businessman"
2hop__14092_8311,style,formality,0,2,He pursued his education.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not provide specific information about the educational pursuits of any individual mentioned.,none
2hop__14092_8311,style,formality,0,2,James Gooderham Worts died on 20 June 18.,NOT_SUPPORTED,DISTORTED,"The claim states that James Gooderham Worts died on 20 June 18, which is incorrect; he actually died on 20 June 1882.","James Gooderham Worts (June 4, 1818 - June 20, 1882)"
2hop__14092_8311,style,formality,0,2,Zhao Jiande was the eldest son of Emperor Wu of Han.,NOT_SUPPORTED,DISTORTED,"The claim states that Zhao Jiande was the eldest son of Emperor Wu of Han, but the ground truth specifies that he was the eldest son of Zhao Yingqi.",Zhao Jiande was the eldest son of Zhao Yingqi
2hop__14092_8311,style,formality,0,2,Zhao Jiande was born in 91 BC.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that Zhao Jiande was the eldest son of Zhao Yingqi and a Yue woman, but does not provide a birth date, indicating that the claim about him being born in 91 BC contradicts the information.",none
2hop__14092_8311,style,formality,0,2,He was succeeded in the line of succession by his half-brother.,NOT_SUPPORTED,DISTORTED,"The claim suggests he was succeeded by his half-brother, but the ground truth states that Zhao Jiande was passed over for kingship in favor of his half-brother, which implies he was not succeeded by him.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,style,formality,0,2,Zhao Yingqi became king.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Zhao Yingqi became king, while the ground truth indicates that his eldest son, Zhao Jiande, was passed over for kingship in favor of his half-brother.","Zhao Jiande was passed over for kingship in preference for his half-brother, Zhao Yingqi."
2hop__14092_8311,style,formality,0,2,Harold Gordon Darling assumed the management of the company.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth mentions Harold Gordon Darling as a successor but does not provide information about him assuming management of the company.,none
2hop__14092_8311,style,formality,0,2,Harold Gordon Darling was the eldest son of the company's management.,NOT_SUPPORTED,DISTORTED,"The claim states Harold Gordon Darling was the eldest son of the company's management, while the ground truth specifies that he was succeeded by his eldest son, John Darling, Jr., indicating that Harold was not the eldest son.","Harold Gordon Darling was succeeded by his eldest son, John Darling, Jr."
2hop__14092_8311,style,formality,0,2,The company was incorporated in 18 53.,NOT_SUPPORTED,INVENTED,The claim about the company being incorporated in 1853 is not mentioned in the ground truth and cannot be derived from it.,none
