qid,group,instruction_type,run,step,fact,check1_label,check1_raw,check2_label,check2_raw,final_taxonomy
3hop1__840353_503371_21711,content,elaborate,0,1,These structures have been preserved.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,New cultural centers are being created.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,1,It serves as a hub.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,It serves as a hub for recreational fishing activities.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,It serves as a hub for environmental education.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The rich cultural and historical heritage sustains a vibrant local community.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,1,It consists of two towers.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,This is a contrast.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The definition is at the federal level.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The town is positioned centrally in Asturias.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The town is rich in culture.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The town is rich in natural beauty.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The town is a popular destination for tourists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The town is a popular destination for locals.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The town is a popular destination for tourists and locals alike.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,All road distances in France are calculated from Île de la Cité.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,1,Saint Barthélemy was a commune of Guadeloupe.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,0,1,The island has senatorial representation in Paris.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,0,1,The museum showcases a diverse collection.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The museum fosters cultural engagement.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,1,The museum fosters appreciation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,1,The rewritten text elaborates on the original descriptions.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The rewritten text adds context.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,1,The rewritten text adds details.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,1,The rewritten text adds the broader significance of each location or entity.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,"The area is approximately 4,000 square kilometers.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It provides a natural setting.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It provides a natural setting for outdoor activities.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It provides a natural setting for hiking.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It provides a natural setting for camping.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It provides a natural setting for wildlife observation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The region's ecosystems are diverse.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The region's ecosystems support outdoor activities.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The region's ecosystems support hiking.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The region's ecosystems support camping.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The region's ecosystems support wildlife observation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The territory is home to numerous animal species.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The territory is home to plant life.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The territory is a haven for nature enthusiasts.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The territory is a haven for scientists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The territory is a haven for nature enthusiasts and scientists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,There are sixteen states in Palau.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,0,2,Ngialw is one of the sixteen states in Palau.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop1__840353_503371_21711,content,elaborate,0,2,The state has an area of 26 square kilometers.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The state is located in the northern part of Babeldaob Island.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Ngerkeai serves as the hub of local governance.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Ngerkeai serves as the hub of local services.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Ngiwal boasts a rich cultural heritage.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Ngiwal's cultural heritage is characterized by traditional Palauan customs and practices.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,0,2,The state has unique natural beauty.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The state's unique natural beauty includes coral reefs.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The state's unique natural beauty includes lush vegetation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The state's unique natural beauty attracts tourists.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The state's unique natural beauty attracts residents.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The state's unique natural beauty contributes to the community's vibrant spirit.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,"The Zec de la Bessonne spans 80,000 hectares.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,This ZEC focuses on the sustainable management of its abundant natural resources.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The broader conservation effort aimed to balance recreational activities like hunting and fishing with the preservation of the area's ecological integrity.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The ZEC's management strategies are informed by scientific research.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The ZEC's management strategies are informed by stakeholder consultations.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The ZEC's management strategies ensure long-term sustainability.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Île-de-France is the name of the region.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The region has efforts towards sustainable development.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Paris is the capital of France.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The reorganization was due to suburban growth.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The suburbs were divided into three departments.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,His reign was marked by political intrigue.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,His reign was marked by complex succession disputes.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It is steeped in cultural heritage.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It reflects its natural beauty.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The Royal palace of Olite exemplifies Gothic architecture.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,Avignon is a city in Europe.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,Olite is a city in Europe.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,These structures have been preserved.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,These structures offer insights into medieval Europe's architectural prowess.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,New cultural centers are being created.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,It serves as a hub for recreational fishing activities.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It serves as a hub for environmental education.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It fosters a deeper appreciation of aquatic ecosystems.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,It has a picturesque location.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It is a popular destination for visitors.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The town has a beautiful setting.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The town has a sense of community.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Local cultural events and festivals are held in the town.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The town benefits from its beautiful setting and a sense of community.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,This complex exemplifies modern urban planning.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,This is a contrast.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,A balanced distribution of authority is ensured.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,0,2,It is rich in culture and natural beauty.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It is a popular destination for tourists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It is a popular destination for locals.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It is a popular destination for tourists and locals alike.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Its central position facilitates easy access to various attractions and services.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Its central position contributes to the town's vibrant community life.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It showcases his innovative architectural style.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,It showcases his attention to detail.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Île de la Cité is where all road distances in the country are measured.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The Place du Parvis de Notre- Dame is where all road distances in the country are measured.,contradicts,"{""label"": ""contradicts""}",,,intrinsic
3hop1__840353_503371_21711,content,elaborate,0,2,The Notre-Dame Cathedral is a significant landmark on this historic island.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The Sainte-Chapelle is a significant landmark on this historic island.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The Palais de Justice is a significant landmark on this historic island.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,"The Notre-Dame Cathedral, the Sainte-Chapelle, and the Palais de Justice underscore its central role in the city's identity and history.",neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The island has a unique setting and historical significance.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,The island attracts millions of visitors each year.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,Visitors come to experience Paris' vibrant present.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The island's unique setting and historical significance attract visitors.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,2,A senatorial representation was established.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The museum showcases a diverse collection of artworks.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The museum fosters cultural engagement and appreciation among visitors.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,2,The Via de la Plata is a branch of the Roman Empire's road network.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,"Lac-Pythonga stretches over approximately 4,000 square kilometers.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The region supports outdoor activities.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The region supports hiking.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The region supports camping.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The region supports wildlife observation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The territory is home to numerous animal species.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The territory is home to plant life.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The territory is a haven for nature enthusiasts.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The territory is a haven for scientists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The territory is a haven for nature enthusiasts and scientists.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The area's ecosystems range from dense forests to wetlands.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Its waters are home to a variety of fish species.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The natural beauty is preserved.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,Local environmental organizations are involved in the preservation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Visitors can enjoy the area.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The preservation minimizes the ecological footprint of visitors.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,It is located in Babeldaob Island.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,Babeldaob Island is in the northern part.,neutral,"{""label"": ""neutral""}",world_false,"{""label"": ""world_false""}",extrinsic_false
3hop1__840353_503371_21711,content,elaborate,0,3,Ngerkeai serves as the hub of local governance and services.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,Ngwal's natural beauty is characterized by lush vegetation.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,Ngwal's natural beauty is characterized by pristine coral reefs.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,Lush vegetation and pristine coral reefs support a vibrant marine ecosystem.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,This state has a unique natural environment.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The unique natural environment attracts tourists.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The unique natural environment contributes to the community's sense of pride and identity.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The state's cultural heritage includes traditional Palauan customs and practices.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Traditional Palauan customs and practices are actively preserved and celebrated.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Traditional Palauan customs and practices are preserved and celebrated through cultural festivals and events.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,"The Zec de la Bessonne spans 80,000 hectares.",neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,This ZEC focuses on the sustainable management of its abundant natural resources.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The broader conservation effort aimed to balance recreational activities like hunting and fishing with the preservation of the area's ecological integrity.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The ZEC's management strategies are informed by scientific research.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The ZEC's management strategies are informed by stakeholder consultations.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The ZEC's management strategies ensure long-term sustainability.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,These strategies include the implementation of environmental education programs.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,These strategies include the promotion of ecotourism.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Ecotourism encourages visitors to appreciate and respect the natural environment.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,The integration enhanced connectivity.,neutral,"{""label"": ""neutral""}",world_uncertain,"{""label"": ""world_uncertain""}",extrinsic_uncertain
3hop1__840353_503371_21711,content,elaborate,0,3,The integration enhanced urban development.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Minsk Region is characterized by its efforts towards sustainable development.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Minsk Region promotes public transportation.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
3hop1__840353_503371_21711,content,elaborate,0,3,Minsk Region promotes green spaces.,neutral,"{""label"": ""neutral""}",world_true,"{""label"": ""world_true""}",extrinsic_true
