qid,group,instruction_type,run,step,question,gold_answer,predicted_answer,matched_reference,answer_f1
2hop__61714_80069,content,elaborate,0,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 2,in the fourth season,0.4
2hop__61714_80069,content,elaborate,1,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,content,elaborate,1,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Start of Season 4,in the fourth season,0.28571428571428575
2hop__61714_80069,content,elaborate,1,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,content,elaborate,1,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 2,in the fourth season,0.4
2hop__61714_80069,content,elaborate,2,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,content,elaborate,2,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,"Season 3 premiere, ""Gay Witch Hunt""",in the fourth season,0.2222222222222222
2hop__61714_80069,content,elaborate,2,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 2,in the fourth season,0.4
2hop__61714_80069,content,elaborate,2,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,"They get together after Jim proposes to her during ""Weight Loss"" in Season 5, and they marry in the Season 5 finale.",in the fourth season,0.16666666666666666
2hop__61714_80069,content,shorten,0,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,content,shorten,0,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season one,in the fourth season,0.4
2hop__61714_80069,content,shorten,0,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,First three seasons,in the fourth season,0.0
2hop__61714_80069,content,shorten,0,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,First three seasons,in the fourth season,0.0
2hop__61714_80069,content,shorten,1,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,content,shorten,1,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 2,in the fourth season,0.4
2hop__61714_80069,content,shorten,1,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 2,in the fourth season,0.4
2hop__61714_80069,content,shorten,1,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season three,in the fourth season,0.4
2hop__61714_80069,content,shorten,2,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,content,shorten,2,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 3,in the fourth season,0.4
2hop__61714_80069,content,shorten,2,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Later seasons,in the fourth season,0.0
2hop__61714_80069,content,shorten,2,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,They get together in the early seasons of The Office.,in the fourth season,0.18181818181818182
2hop__61714_80069,style,formality,0,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,formality,0,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,formality,0,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Fourth season,in the fourth season,0.8
2hop__61714_80069,style,formality,0,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,formality,1,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,formality,1,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 6,in the fourth season,0.4
2hop__61714_80069,style,formality,1,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,After the series finale,in the fourth season,0.0
2hop__61714_80069,style,formality,1,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 3,in the fourth season,0.4
2hop__61714_80069,style,formality,2,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,formality,2,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,"After Jim returns to Scranton in Season 3, and they gradually reconnect. They officially get together in Season 5.",in the fourth season,0.18181818181818182
2hop__61714_80069,style,formality,2,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,"After Jim returns to Scranton in the third season finale, and they gradually reconnect over the course of the final season.",in the fourth season,0.1904761904761905
2hop__61714_80069,style,formality,2,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,After Jim returns to Scranton in the third season finale following the company merger.,in the fourth season,0.26666666666666666
2hop__61714_80069,style,paraphrase,0,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,0,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 5,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,0,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 5,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,0,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 5,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,1,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,1,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,After Jim transfers to the Stamford branch and Pam accepts his dinner invitation on Take Your Daughter to Work Day.,in the fourth season,0.0
2hop__61714_80069,style,paraphrase,1,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 1,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,1,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 1,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,2,0,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,2,1,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,2,2,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__61714_80069,style,paraphrase,2,3,When does Pam and the person Pam marries on The Office get together?,in the fourth season,Season 4,in the fourth season,0.4
2hop__632870_22402,content,elaborate,0,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,content,elaborate,0,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000","About 57,000 students attend Boston Public Schools in Boston, where André Dreiding was a professor at the University of Zürich, but the direct connection to his employment is not specified in the text. However, if we interpret ""where André Dreiding is employed"" as the University of Zürich, the",University of Zurich,0.08888888888888889
2hop__632870_22402,content,elaborate,0,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not provide information about the number of students at André Dreiding's employment locations. 

However, if we infer that the question is asking about the University of Zurich (where Dreiding was a professor), but no student numbers are given for that institution in the context, the answer cannot be determined from the provided",University of Zurich,0.12
2hop__632870_22402,content,elaborate,0,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The text does not provide information about the number of students at André Dreiding's employment locations. 

However, if we infer from the context that the question is about the University of Zurich (where Dreiding was a professor), but no student numbers are given for it, the answer cannot be determined from the provided context.",University of Zurich,0.12244897959183672
2hop__632870_22402,content,elaborate,1,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,content,elaborate,1,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__632870_22402,content,elaborate,1,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__632870_22402,content,elaborate,1,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","1,787","nearly 25,000",0.0
2hop__632870_22402,content,elaborate,2,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,content,elaborate,2,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000","About 57,000 students attend Boston Public Schools, but Andre Dreiding was a professor at the University of Zurich, not Boston Public Schools. The text does not provide the student enrollment at the University of Zurich during his tenure. 

However, since the question asks specifically about where André Dreiding was employed and the only",University of Zurich,0.12244897959183672
2hop__632870_22402,content,elaborate,2,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000",I don't know.,"nearly 25,000",0.0
2hop__632870_22402,content,elaborate,2,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The context does not provide information about how many students attend the institution where Andre Dreiding is employed.,"nearly 25,000",0.0
2hop__632870_22402,content,shorten,0,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,content,shorten,0,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The context does not specify the number of students at the University of Zurich where André Dreiding was a professor.,University of Zurich,0.3157894736842105
2hop__632870_22402,content,shorten,0,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not provide information about the number of students at the University of Zurich where André Dreiding was a professor. 

However, if we interpret the question as asking about the number of students at the last institution mentioned before the question (Technical Education Center Osceola), which is referenced in the context, the answer",University of Zurich,0.125
2hop__632870_22402,content,shorten,0,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not specify the number of students at the University of Zurich where André Dreiding was a professor. 

However, if we strictly follow the context and only answer based on explicit information, the answer is:

\boxed{?}",University of Zurich,0.17142857142857143
2hop__632870_22402,content,shorten,1,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,content,shorten,1,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000",unanswerable,"nearly 25,000",0.0
2hop__632870_22402,content,shorten,1,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The context does not provide the number of students at the University of Zurich where André Dreiding taught.,University of Zurich,0.33333333333333337
2hop__632870_22402,content,shorten,1,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not provide the number of students at Andre Dreiding's former employer, the University of Zurich. 

However, following the instruction to give a short, direct answer (even if it's ""not stated"" or similar), and since the question is about where he was employed (University of Zurich), but the",University of Zurich,0.13043478260869565
2hop__632870_22402,content,shorten,2,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,content,shorten,2,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000",University of Zurich,University of Zurich,1.0
2hop__632870_22402,content,shorten,2,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not specify the number of students at the University of Zurich where André S. Dreiding was a professor. 

However, since the question asks for a short, direct answer and the context does not provide a number, the most accurate answer based on the given text is:

\boxed{Not\ specified}",University of Zurich,0.13636363636363635
2hop__632870_22402,content,shorten,2,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","57,000","nearly 25,000",0.0
2hop__632870_22402,style,formality,0,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,style,formality,0,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The question does not specify a current employer for André Dreiding, as he retired in 1987. However, when he was employed at the University of Zürich, the number of students is not provided in the context. 

But if we interpret the question as ""How many students are enrolled at Boston Public Schools",University of Zurich,0.08163265306122448
2hop__632870_22402,style,formality,0,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","Approximately 57,000","nearly 25,000",0.0
2hop__632870_22402,style,formality,0,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","Approximately 57,000","nearly 25,000",0.0
2hop__632870_22402,style,formality,1,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,style,formality,1,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not mention where André Dreiding is employed, nor does it provide any information about the number of students at his place of employment. Therefore, the answer cannot be determined from the given context.",University of Zurich,0.05714285714285714
2hop__632870_22402,style,formality,1,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The provided context does not mention André Dreiding or specify where he is employed. Therefore, there is no information available to answer the question.","nearly 25,000",0.0
2hop__632870_22402,style,formality,1,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not mention André Dreiding or his employment, so the answer cannot be determined from the provided text.","nearly 25,000",0.0
2hop__632870_22402,style,formality,2,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,style,formality,2,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The question does not specify a current employer for André Dreiding, as he retired in 1987. However, he was a professor at the University of Zurich until retirement.

Answer: 
Approximately 25,000 students",University of Zurich,0.19354838709677416
2hop__632870_22402,style,formality,2,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","57,000","nearly 25,000",0.0
2hop__632870_22402,style,formality,2,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","approximately 57,000 students","nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,0,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,0,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not provide information about the number of students at André Dreiding's place of employment. 

However, if we infer from the last part of the context that refers to a university (University of Zurich) where Dreiding became a professor, but no student numbers are given for that institution, the answer cannot be",University of Zurich,0.12
2hop__632870_22402,style,paraphrase,0,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The text does not provide information on the number of students at the University of Zurich where André Dreiding was a professor.,University of Zurich,0.2857142857142857
2hop__632870_22402,style,paraphrase,0,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000","The context does not provide information about the number of students at the University of Zurich where André Dreiding was a professor. 

However, if we interpret the question as asking about the number of students in the context of the other institutions mentioned (which do provide student numbers), but since Dreiding's employment context is the University",University of Zurich,0.12
2hop__632870_22402,style,paraphrase,1,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,1,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,1,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,1,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,2,0,How many students attend where Andre Dreiding is employed?,"nearly 25,000",The answer is not explicitly provided in the context.,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,2,1,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,2,2,How many students attend where Andre Dreiding is employed?,"nearly 25,000","1,787","nearly 25,000",0.0
2hop__632870_22402,style,paraphrase,2,3,How many students attend where Andre Dreiding is employed?,"nearly 25,000",1787,"nearly 25,000",0.0
2hop__635544_110949,content,elaborate,0,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,0,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,0,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,content,elaborate,0,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,content,elaborate,1,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,1,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,1,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,1,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,2,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,2,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,2,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,elaborate,2,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,0,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,0,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 Sep 1962,11 September 1962,0.6666666666666666
2hop__635544_110949,content,shorten,0,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 Sep 1962,11 September 1962,0.6666666666666666
2hop__635544_110949,content,shorten,0,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 Sep 1962,11 September 1962,0.6666666666666666
2hop__635544_110949,content,shorten,1,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,1,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,1,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,1,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,content,shorten,2,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,2,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,content,shorten,2,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,Unknown,11 September 1962,0.0
2hop__635544_110949,content,shorten,2,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,The context does not provide Mauro Scocco's date of birth.,11 September 1962,0.0
2hop__635544_110949,style,formality,0,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,0,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,0,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,0,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,1,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,1,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,1,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,1,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,2,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,2,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,2,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,formality,2,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,0,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,0,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,style,paraphrase,0,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,style,paraphrase,0,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,style,paraphrase,1,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,1,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,1,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,1,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,style,paraphrase,2,0,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,2,1,What is the date of birth of the person who was part of Ratata?,11 September 1962,11 September 1962,11 September 1962,1.0
2hop__635544_110949,style,paraphrase,2,2,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__635544_110949,style,paraphrase,2,3,What is the date of birth of the person who was part of Ratata?,11 September 1962,"September 11, 1962",11 September 1962,1.0
2hop__66149_85990,content,elaborate,0,0,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","Kasparov, Nemtsov, and others from the ""Solidarity"" movement (though the main opposition party formed was the Republican Party, with leaders like John C. Frémont)","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.06666666666666667
2hop__66149_85990,content,elaborate,0,1,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",The Republican Party,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,elaborate,0,2,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",Abraham Lincoln (Republican Party),"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,elaborate,0,3,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","The Republican Party did not have a single ""leader of the opposition"" immediately upon its formation in the mid-1850s. However, as it gained strength, prominent figures such as John C. Frémont (the party's first presidential nominee in 1856) and later Salmon P. Chase (who became","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.04081632653061225
2hop__66149_85990,content,elaborate,1,0,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","Kasparov, Nemtsov, and others from the ""Solidarity"" movement (though the main opposition party formed was the Republican Party, with leaders like John C. Frémont)","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.06666666666666667
2hop__66149_85990,content,elaborate,1,1,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",The context does not specify individual leaders.,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,elaborate,1,2,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","The question asks for the leaders of the opposition party created in response to the Kansas-Nebraska Act. However, the context does not mention any specific leaders of the newly formed Republican Party. 

Answer: (not specified)","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,elaborate,1,3,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","The opposition party that was created as a result of the Kansas–Nebraska Act was the Republican Party. The context does not specify individual leaders, but the party was formed by anti-slavery groups including members from the Free Soil Party and disaffected Whigs.","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.1818181818181818
2hop__66149_85990,content,elaborate,2,0,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","Kasparov, Nemtsov, and others from the ""Solidarity"" movement (though the main opposition party formed was the Republican Party, with leaders like John C. Frémont)","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.06666666666666667
2hop__66149_85990,content,elaborate,2,1,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","The Republican Party was the opposition party created as a result of the Kansas–Nebraska Act. However, the question specifically asks for the leaders of the opposition party at the time of its creation. The first official leader mentioned in the context is not provided; the context only states the party was formed in opposition to the spread","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,elaborate,2,2,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","The question asks for the leaders of the opposition party created as a result of the Kansas-Nebraska Act. The context states that the Republican Party was founded to oppose the expansion of slavery, but it does not name any specific leaders of the Republican Party. However, based on common historical knowledge, the answer is:

Answer","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,elaborate,2,3,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","The Republican Party was formed as a result of the Kansas-Nebraska Act, but the question does not specify a single leader.","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,shorten,0,0,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","Kasparov, Nemtsov, and others from the ""Solidarity"" movement (though the main opposition party formed was the Republican Party, with leaders like John C. Frémont)","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.06666666666666667
2hop__66149_85990,content,shorten,0,1,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",Abraham Lincoln (as leader of the newly formed Republican Party),"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,shorten,0,2,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",Abraham Lincoln (Republican Party),"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
2hop__66149_85990,content,shorten,0,3,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",Abraham Lincoln (and other early Republican leaders),"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.125
2hop__66149_85990,content,shorten,1,0,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers","Kasparov, Nemtsov, and others from the ""Solidarity"" movement (though the main opposition party formed was the Republican Party, with leaders like John C. Frémont)","anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.06666666666666667
2hop__66149_85990,content,shorten,1,1,Who were the leaders of the opposition party that was created as a result of the kansas-nebraska act?,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",Republican Party,"anti-slavery activists, modernizers, ex Whigs and ex Free Soilers",0.0
