qid,instruction_type,run,step,fact,label
2hop__131951_643670,elaborate,0,1,The Little River is a watercourse.,LOST
2hop__131951_643670,elaborate,0,2,The Little River is a watercourse.,LOST
2hop__131951_643670,elaborate,0,3,The Little River is a watercourse.,LOST
2hop__131951_643670,elaborate,0,1,The Little River is part of the Hawkesbury-Nepean catchment.,LOST
2hop__131951_643670,elaborate,0,2,The Little River is part of the Hawkesbury-Nepean catchment.,LOST
2hop__131951_643670,elaborate,0,3,The Little River is part of the Hawkesbury-Nepean catchment.,LOST
2hop__131951_643670,elaborate,0,1,The Little River is located in New South Wales.,LOST
2hop__131951_643670,elaborate,0,2,The Little River is located in New South Wales.,LOST
2hop__131951_643670,elaborate,0,3,The Little River is located in New South Wales.,LOST
2hop__131951_643670,elaborate,0,1,The Little River is located in the Southern Highlands region of New South Wales.,LOST
2hop__131951_643670,elaborate,0,2,The Little River is located in the Southern Highlands region of New South Wales.,LOST
2hop__131951_643670,elaborate,0,3,The Little River is located in the Southern Highlands region of New South Wales.,LOST
2hop__131951_643670,elaborate,0,1,The Southern Highlands region is in Australia.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Southern Highlands region is in Australia.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Southern Highlands region is in Australia.,SURVIVED
2hop__131951_643670,elaborate,0,1,There is a place called Rotterdam Centrum.,LOST
2hop__131951_643670,elaborate,0,2,There is a place called Rotterdam Centrum.,LOST
2hop__131951_643670,elaborate,0,3,There is a place called Rotterdam Centrum.,LOST
2hop__131951_643670,elaborate,0,1,Rotterdam Centrum is bounded by the emplacement of the Rotterdam Centraal railway station.,LOST
2hop__131951_643670,elaborate,0,2,Rotterdam Centrum is bounded by the emplacement of the Rotterdam Centraal railway station.,LOST
2hop__131951_643670,elaborate,0,3,Rotterdam Centrum is bounded by the emplacement of the Rotterdam Centraal railway station.,LOST
2hop__131951_643670,elaborate,0,1,Rotterdam Centrum is bounded by the Goudsesingel in the North.,LOST
2hop__131951_643670,elaborate,0,2,Rotterdam Centrum is bounded by the Goudsesingel in the North.,LOST
2hop__131951_643670,elaborate,0,3,Rotterdam Centrum is bounded by the Goudsesingel in the North.,LOST
2hop__131951_643670,elaborate,0,1,Rotterdam Centrum is bounded by the Tunneltraverse of the Henegouwerlaan.,LOST
2hop__131951_643670,elaborate,0,2,Rotterdam Centrum is bounded by the Tunneltraverse of the Henegouwerlaan.,LOST
2hop__131951_643670,elaborate,0,3,Rotterdam Centrum is bounded by the Tunneltraverse of the Henegouwerlaan.,LOST
2hop__131951_643670,elaborate,0,1,Rotterdam Centrum is bounded by 's-Gravendijkwal in the West.,LOST
2hop__131951_643670,elaborate,0,2,Rotterdam Centrum is bounded by 's-Gravendijkwal in the West.,LOST
2hop__131951_643670,elaborate,0,3,Rotterdam Centrum is bounded by 's-Gravendijkwal in the West.,LOST
2hop__131951_643670,elaborate,0,1,Rotterdam Centrum is bounded by the Nieuwe Maas River in the South.,LOST
2hop__131951_643670,elaborate,0,2,Rotterdam Centrum is bounded by the Nieuwe Maas River in the South.,LOST
2hop__131951_643670,elaborate,0,3,Rotterdam Centrum is bounded by the Nieuwe Maas River in the South.,LOST
2hop__131951_643670,elaborate,0,1,Rotterdam Centrum is bounded by the Oostplein in the East.,LOST
2hop__131951_643670,elaborate,0,2,Rotterdam Centrum is bounded by the Oostplein in the East.,LOST
2hop__131951_643670,elaborate,0,3,Rotterdam Centrum is bounded by the Oostplein in the East.,LOST
2hop__131951_643670,elaborate,0,1,There is a river called Ekulu.,LOST
2hop__131951_643670,elaborate,0,2,There is a river called Ekulu.,LOST
2hop__131951_643670,elaborate,0,3,There is a river called Ekulu.,LOST
2hop__131951_643670,elaborate,0,1,The River Ekulu is a long river.,LOST
2hop__131951_643670,elaborate,0,2,The River Ekulu is a long river.,LOST
2hop__131951_643670,elaborate,0,3,The River Ekulu is a long river.,LOST
2hop__131951_643670,elaborate,0,1,The River Ekulu is the largest body of water in the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,2,The River Ekulu is the largest body of water in the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,3,The River Ekulu is the largest body of water in the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,1,The River Ekulu originates in the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,2,The River Ekulu originates in the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,3,The River Ekulu originates in the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,1,Enugu State is in southeastern Nigeria.,LOST
2hop__131951_643670,elaborate,0,2,Enugu State is in southeastern Nigeria.,LOST
2hop__131951_643670,elaborate,0,3,Enugu State is in southeastern Nigeria.,LOST
2hop__131951_643670,elaborate,0,1,Enugu State contains the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,2,Enugu State contains the city of Enugu.,LOST
2hop__131951_643670,elaborate,0,3,Enugu State contains the city of Enugu.,SURVIVED
2hop__131951_643670,elaborate,0,1,August Willem van Voorden is a person.,LOST
2hop__131951_643670,elaborate,0,2,August Willem van Voorden is a person.,LOST
2hop__131951_643670,elaborate,0,3,August Willem van Voorden is a person.,SURVIVED
2hop__131951_643670,elaborate,0,1,August Willem van Voorden was a Dutch painter.,LOST
2hop__131951_643670,elaborate,0,2,August Willem van Voorden was a Dutch painter.,LOST
2hop__131951_643670,elaborate,0,3,August Willem van Voorden was a Dutch painter.,LOST
2hop__131951_643670,elaborate,0,1,August Willem van Voorden was born on 25 November 1881.,LOST
2hop__131951_643670,elaborate,0,2,August Willem van Voorden was born on 25 November 1881.,LOST
2hop__131951_643670,elaborate,0,3,August Willem van Voorden was born on 25 November 1881.,LOST
2hop__131951_643670,elaborate,0,1,August Willem van Voorden died on 2 October 1921.,LOST
2hop__131951_643670,elaborate,0,2,August Willem van Voorden died on 2 October 1921.,LOST
2hop__131951_643670,elaborate,0,3,August Willem van Voorden died on 2 October 1921.,LOST
2hop__131951_643670,elaborate,0,1,August Willem van Voorden was best known for scenes of urban life in his hometown.,LOST
2hop__131951_643670,elaborate,0,2,August Willem van Voorden was best known for scenes of urban life in his hometown.,LOST
2hop__131951_643670,elaborate,0,3,August Willem van Voorden was best known for scenes of urban life in his hometown.,LOST
2hop__131951_643670,elaborate,0,1,"Coxs Creek is in Belfield, New South Wales.",LOST
2hop__131951_643670,elaborate,0,2,"Coxs Creek is in Belfield, New South Wales.",LOST
2hop__131951_643670,elaborate,0,3,"Coxs Creek is in Belfield, New South Wales.",LOST
2hop__131951_643670,elaborate,0,1,Coxs Creek is a watercourse.,LOST
2hop__131951_643670,elaborate,0,2,Coxs Creek is a watercourse.,LOST
2hop__131951_643670,elaborate,0,3,Coxs Creek is a watercourse.,LOST
2hop__131951_643670,elaborate,0,1,Coxs Creek is in the Cooks River catchment.,LOST
2hop__131951_643670,elaborate,0,2,Coxs Creek is in the Cooks River catchment.,LOST
2hop__131951_643670,elaborate,0,3,Coxs Creek is in the Cooks River catchment.,LOST
2hop__131951_643670,elaborate,0,1,Coxs Creek is located in Sydney.,LOST
2hop__131951_643670,elaborate,0,2,Coxs Creek is located in Sydney.,LOST
2hop__131951_643670,elaborate,0,3,Coxs Creek is located in Sydney.,LOST
2hop__131951_643670,elaborate,0,1,Coxs Creek is in the Inner West of Sydney.,LOST
2hop__131951_643670,elaborate,0,2,Coxs Creek is in the Inner West of Sydney.,LOST
2hop__131951_643670,elaborate,0,3,Coxs Creek is in the Inner West of Sydney.,LOST
2hop__131951_643670,elaborate,0,1,Coxs Creek is in New South Wales.,LOST
2hop__131951_643670,elaborate,0,2,Coxs Creek is in New South Wales.,LOST
2hop__131951_643670,elaborate,0,3,Coxs Creek is in New South Wales.,LOST
2hop__131951_643670,elaborate,0,1,Coxs Creek is in Australia.,LOST
2hop__131951_643670,elaborate,0,2,Coxs Creek is in Australia.,LOST
2hop__131951_643670,elaborate,0,3,Coxs Creek is in Australia.,LOST
2hop__131951_643670,elaborate,0,1,Het Scheur is a place.,LOST
2hop__131951_643670,elaborate,0,2,Het Scheur is a place.,LOST
2hop__131951_643670,elaborate,0,3,Het Scheur is a place.,LOST
2hop__131951_643670,elaborate,0,1,Het Scheur is a branch of the Rhine- Meuse delta.,LOST
2hop__131951_643670,elaborate,0,2,Het Scheur is a branch of the Rhine- Meuse delta.,LOST
2hop__131951_643670,elaborate,0,3,Het Scheur is a branch of the Rhine- Meuse delta.,LOST
2hop__131951_643670,elaborate,0,1,"Het Scheur is in South Holland, Netherlands.",LOST
2hop__131951_643670,elaborate,0,2,"Het Scheur is in South Holland, Netherlands.",LOST
2hop__131951_643670,elaborate,0,3,"Het Scheur is in South Holland, Netherlands.",LOST
2hop__131951_643670,elaborate,0,1,Het Scheur flows west from the confluence of the Oude Maas and Nieuwe Maas branches.,LOST
2hop__131951_643670,elaborate,0,2,Het Scheur flows west from the confluence of the Oude Maas and Nieuwe Maas branches.,LOST
2hop__131951_643670,elaborate,0,3,Het Scheur flows west from the confluence of the Oude Maas and Nieuwe Maas branches.,LOST
2hop__131951_643670,elaborate,0,1,Het Scheur flows past the towns of Rozenburg and Maassluis.,LOST
2hop__131951_643670,elaborate,0,2,Het Scheur flows past the towns of Rozenburg and Maassluis.,LOST
2hop__131951_643670,elaborate,0,3,Het Scheur flows past the towns of Rozenburg and Maassluis.,LOST
2hop__131951_643670,elaborate,0,1,It continues as the Nieuwe Waterweg (New Waterway).,LOST
2hop__131951_643670,elaborate,0,2,It continues as the Nieuwe Waterweg (New Waterway).,LOST
2hop__131951_643670,elaborate,0,3,It continues as the Nieuwe Waterweg (New Waterway).,LOST
2hop__131951_643670,elaborate,0,1,It continues as the Nieuwe Waterweg (New Waterway) to the North Sea.,LOST
2hop__131951_643670,elaborate,0,2,It continues as the Nieuwe Waterweg (New Waterway) to the North Sea.,LOST
2hop__131951_643670,elaborate,0,3,It continues as the Nieuwe Waterweg (New Waterway) to the North Sea.,LOST
2hop__131951_643670,elaborate,0,1,Potamogeton is the name of a plant.,SURVIVED
2hop__131951_643670,elaborate,0,2,Potamogeton is the name of a plant.,SURVIVED
2hop__131951_643670,elaborate,0,3,Potamogeton is the name of a plant.,SURVIVED
2hop__131951_643670,elaborate,0,1,Potamogeton amplifolius is an aquatic plant.,SURVIVED
2hop__131951_643670,elaborate,0,2,Potamogeton amplifolius is an aquatic plant.,SURVIVED
2hop__131951_643670,elaborate,0,3,Potamogeton amplifolius is an aquatic plant.,SURVIVED
2hop__131951_643670,elaborate,0,1,Potamogeton amplifolius is commonly known as largeleaf pondweed or broad-leaved pondweed.,SURVIVED
2hop__131951_643670,elaborate,0,2,Potamogeton amplifolius is commonly known as largeleaf pondweed or broad-leaved pondweed.,SURVIVED
2hop__131951_643670,elaborate,0,3,Potamogeton amplifolius is commonly known as largeleaf pondweed or broad-leaved pondweed.,SURVIVED
2hop__131951_643670,elaborate,0,1,Potamogeton amplifolius is an aquatic plant of North America.,SURVIVED
2hop__131951_643670,elaborate,0,2,Potamogeton amplifolius is an aquatic plant of North America.,SURVIVED
2hop__131951_643670,elaborate,0,3,Potamogeton amplifolius is an aquatic plant of North America.,SURVIVED
2hop__131951_643670,elaborate,0,1,It grows in water bodies.,SURVIVED
2hop__131951_643670,elaborate,0,2,It grows in water bodies.,SURVIVED
2hop__131951_643670,elaborate,0,3,It grows in water bodies.,SURVIVED
2hop__131951_643670,elaborate,0,1,It grows in lakes.,SURVIVED
2hop__131951_643670,elaborate,0,2,It grows in lakes.,SURVIVED
2hop__131951_643670,elaborate,0,3,It grows in lakes.,SURVIVED
2hop__131951_643670,elaborate,0,1,It grows in ponds.,SURVIVED
2hop__131951_643670,elaborate,0,2,It grows in ponds.,SURVIVED
2hop__131951_643670,elaborate,0,3,It grows in ponds.,SURVIVED
2hop__131951_643670,elaborate,0,1,It grows in rivers.,SURVIVED
2hop__131951_643670,elaborate,0,2,It grows in rivers.,SURVIVED
2hop__131951_643670,elaborate,0,3,It grows in rivers.,SURVIVED
2hop__131951_643670,elaborate,0,1,It grows in deep water.,SURVIVED
2hop__131951_643670,elaborate,0,2,It grows in deep water.,SURVIVED
2hop__131951_643670,elaborate,0,3,It grows in deep water.,SURVIVED
2hop__131951_643670,elaborate,0,1,Lake Kyyjärvi exists.,SURVIVED
2hop__131951_643670,elaborate,0,2,Lake Kyyjärvi exists.,SURVIVED
2hop__131951_643670,elaborate,0,3,Lake Kyyjärvi exists.,SURVIVED
2hop__131951_643670,elaborate,0,1,Lake Kyyjärvi is a lake.,SURVIVED
2hop__131951_643670,elaborate,0,2,Lake Kyyjärvi is a lake.,SURVIVED
2hop__131951_643670,elaborate,0,3,Lake Kyyjärvi is a lake.,SURVIVED
2hop__131951_643670,elaborate,0,1,Lake Kyyjärvi is in Finland.,SURVIVED
2hop__131951_643670,elaborate,0,2,Lake Kyyjärvi is in Finland.,SURVIVED
2hop__131951_643670,elaborate,0,3,Lake Kyyjärvi is in Finland.,SURVIVED
2hop__131951_643670,elaborate,0,1,It is a starting point.,SURVIVED
2hop__131951_643670,elaborate,0,2,It is a starting point.,SURVIVED
2hop__131951_643670,elaborate,0,3,It is a starting point.,SURVIVED
2hop__131951_643670,elaborate,0,1,It is a watercourse.,SURVIVED
2hop__131951_643670,elaborate,0,2,It is a watercourse.,SURVIVED
2hop__131951_643670,elaborate,0,3,It is a watercourse.,LOST
2hop__131951_643670,elaborate,0,1,It is in Central Finland.,SURVIVED
2hop__131951_643670,elaborate,0,2,It is in Central Finland.,SURVIVED
2hop__131951_643670,elaborate,0,3,It is in Central Finland.,SURVIVED
2hop__131951_643670,elaborate,0,1,Secchi disk is a thing.,SURVIVED
2hop__131951_643670,elaborate,0,2,Secchi disk is a thing.,SURVIVED
2hop__131951_643670,elaborate,0,3,Secchi disk is a thing.,SURVIVED
2hop__131951_643670,elaborate,0,1,The Secchi disk was created in 1865.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Secchi disk was created in 1865.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Secchi disk was created in 1865.,SURVIVED
2hop__131951_643670,elaborate,0,1,Angelo Secchi created the Secchi disk.,SURVIVED
2hop__131951_643670,elaborate,0,2,Angelo Secchi created the Secchi disk.,SURVIVED
2hop__131951_643670,elaborate,0,3,Angelo Secchi created the Secchi disk.,SURVIVED
2hop__131951_643670,elaborate,0,1,"The Secchi disk is a plain white, circular disk.",SURVIVED
2hop__131951_643670,elaborate,0,2,"The Secchi disk is a plain white, circular disk.",SURVIVED
2hop__131951_643670,elaborate,0,3,"The Secchi disk is a plain white, circular disk.",SURVIVED
2hop__131951_643670,elaborate,0,1,The Secchi disk is used to measure water transparency or turbidity.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Secchi disk is used to measure water transparency or turbidity.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Secchi disk is used to measure water transparency or turbidity.,SURVIVED
2hop__131951_643670,elaborate,0,1,The Secchi disk is used to measure water transparency or turbidity in bodies of water.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Secchi disk is used to measure water transparency or turbidity in bodies of water.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Secchi disk is used to measure water transparency or turbidity in bodies of water.,SURVIVED
2hop__131951_643670,elaborate,0,1,The disc is mounted on a pole or line.,SURVIVED
2hop__131951_643670,elaborate,0,2,The disc is mounted on a pole or line.,SURVIVED
2hop__131951_643670,elaborate,0,3,The disc is mounted on a pole or line.,LOST
2hop__131951_643670,elaborate,0,1,The disc is lowered slowly down in the water.,SURVIVED
2hop__131951_643670,elaborate,0,2,The disc is lowered slowly down in the water.,SURVIVED
2hop__131951_643670,elaborate,0,3,The disc is lowered slowly down in the water.,LOST
2hop__131951_643670,elaborate,0,1,The disk is no longer visible at a certain depth.,SURVIVED
2hop__131951_643670,elaborate,0,2,The disk is no longer visible at a certain depth.,SURVIVED
2hop__131951_643670,elaborate,0,3,The disk is no longer visible at a certain depth.,SURVIVED
2hop__131951_643670,elaborate,0,1,The transparency of the water is measured by the depth at which the disk is no longer visible.,SURVIVED
2hop__131951_643670,elaborate,0,2,The transparency of the water is measured by the depth at which the disk is no longer visible.,SURVIVED
2hop__131951_643670,elaborate,0,3,The transparency of the water is measured by the depth at which the disk is no longer visible.,SURVIVED
2hop__131951_643670,elaborate,0,1,This measure is known as the Secchi depth.,SURVIVED
2hop__131951_643670,elaborate,0,2,This measure is known as the Secchi depth.,SURVIVED
2hop__131951_643670,elaborate,0,3,This measure is known as the Secchi depth.,SURVIVED
2hop__131951_643670,elaborate,0,1,The Secchi depth is related to water turbidity.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Secchi depth is related to water turbidity.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Secchi depth is related to water turbidity.,SURVIVED
2hop__131951_643670,elaborate,0,1,"The disk has been used in a modified, smaller diameter, black and white design.",SURVIVED
2hop__131951_643670,elaborate,0,2,"The disk has been used in a modified, smaller diameter, black and white design.",SURVIVED
2hop__131951_643670,elaborate,0,3,"The disk has been used in a modified, smaller diameter, black and white design.",SURVIVED
2hop__131951_643670,elaborate,0,1,The disk has been used to measure freshwater transparency.,SURVIVED
2hop__131951_643670,elaborate,0,2,The disk has been used to measure freshwater transparency.,SURVIVED
2hop__131951_643670,elaborate,0,3,The disk has been used to measure freshwater transparency.,SURVIVED
2hop__131951_643670,elaborate,0,1,The disk has been used to measure freshwater transparency since its invention.,SURVIVED
2hop__131951_643670,elaborate,0,2,The disk has been used to measure freshwater transparency since its invention.,SURVIVED
2hop__131951_643670,elaborate,0,3,The disk has been used to measure freshwater transparency since its invention.,SURVIVED
2hop__131951_643670,elaborate,0,1,Bardwell Creek is a location.,SURVIVED
2hop__131951_643670,elaborate,0,2,Bardwell Creek is a location.,SURVIVED
2hop__131951_643670,elaborate,0,3,Bardwell Creek is a location.,LOST
2hop__131951_643670,elaborate,0,1,Bardwell Creek is an urban watercourse.,SURVIVED
2hop__131951_643670,elaborate,0,2,Bardwell Creek is an urban watercourse.,SURVIVED
2hop__131951_643670,elaborate,0,3,Bardwell Creek is an urban watercourse.,LOST
2hop__131951_643670,elaborate,0,1,Bardwell Creek is in the Cooks River catchment.,SURVIVED
2hop__131951_643670,elaborate,0,2,Bardwell Creek is in the Cooks River catchment.,SURVIVED
2hop__131951_643670,elaborate,0,3,Bardwell Creek is in the Cooks River catchment.,LOST
2hop__131951_643670,elaborate,0,1,Bardwell Creek is located in the southern suburbs of Sydney.,LOST
2hop__131951_643670,elaborate,0,2,Bardwell Creek is located in the southern suburbs of Sydney.,LOST
2hop__131951_643670,elaborate,0,3,Bardwell Creek is located in the southern suburbs of Sydney.,LOST
2hop__131951_643670,elaborate,0,1,"Bardwell Creek is in New South Wales, Australia.",SURVIVED
2hop__131951_643670,elaborate,0,2,"Bardwell Creek is in New South Wales, Australia.",SURVIVED
2hop__131951_643670,elaborate,0,3,"Bardwell Creek is in New South Wales, Australia.",LOST
2hop__131951_643670,elaborate,0,1,Dead Horse Bay is a place.,SURVIVED
2hop__131951_643670,elaborate,0,2,Dead Horse Bay is a place.,LOST
2hop__131951_643670,elaborate,0,3,Dead Horse Bay is a place.,LOST
2hop__131951_643670,elaborate,0,1,Dead Horse Bay is a small water body.,SURVIVED
2hop__131951_643670,elaborate,0,2,Dead Horse Bay is a small water body.,LOST
2hop__131951_643670,elaborate,0,3,Dead Horse Bay is a small water body.,LOST
2hop__131951_643670,elaborate,0,1,Dead Horse Bay is off Barren Island.,SURVIVED
2hop__131951_643670,elaborate,0,2,Dead Horse Bay is off Barren Island.,LOST
2hop__131951_643670,elaborate,0,3,Dead Horse Bay is off Barren Island.,LOST
2hop__131951_643670,elaborate,0,1,Barren Island is between Gerritsen Inlet and Rockaway Inlet.,LOST
2hop__131951_643670,elaborate,0,2,Barren Island is between Gerritsen Inlet and Rockaway Inlet.,LOST
2hop__131951_643670,elaborate,0,3,Barren Island is between Gerritsen Inlet and Rockaway Inlet.,LOST
2hop__131951_643670,elaborate,0,1,Barren Island is in the New York City borough of Brooklyn.,SURVIVED
2hop__131951_643670,elaborate,0,2,Barren Island is in the New York City borough of Brooklyn.,LOST
2hop__131951_643670,elaborate,0,3,Barren Island is in the New York City borough of Brooklyn.,LOST
2hop__131951_643670,elaborate,0,1,Once Upon a Time in the West.,SURVIVED
2hop__131951_643670,elaborate,0,2,Once Upon a Time in the West.,LOST
2hop__131951_643670,elaborate,0,3,Once Upon a Time in the West.,LOST
2hop__131951_643670,elaborate,0,1,Harmonica draws first.,LOST
2hop__131951_643670,elaborate,0,2,Harmonica draws first.,LOST
2hop__131951_643670,elaborate,0,3,Harmonica draws first.,LOST
2hop__131951_643670,elaborate,0,1,Harmonica shoots Frank.,SURVIVED
2hop__131951_643670,elaborate,0,2,Harmonica shoots Frank.,LOST
2hop__131951_643670,elaborate,0,3,Harmonica shoots Frank.,LOST
2hop__131951_643670,elaborate,0,1,Frank is dying.,SURVIVED
2hop__131951_643670,elaborate,0,2,Frank is dying.,LOST
2hop__131951_643670,elaborate,0,3,Frank is dying.,LOST
2hop__131951_643670,elaborate,0,1,Frank asks who he is.,LOST
2hop__131951_643670,elaborate,0,2,Frank asks who he is.,LOST
2hop__131951_643670,elaborate,0,3,Frank asks who he is.,LOST
2hop__131951_643670,elaborate,0,1,Harmonica stuffs a harmonica into Frank's mouth.,SURVIVED
2hop__131951_643670,elaborate,0,2,Harmonica stuffs a harmonica into Frank's mouth.,LOST
2hop__131951_643670,elaborate,0,3,Harmonica stuffs a harmonica into Frank's mouth.,LOST
2hop__131951_643670,elaborate,0,2,Frank dies.,LOST
2hop__131951_643670,elaborate,0,1,Frank dies.,SURVIVED
2hop__131951_643670,elaborate,0,1,Frank collapses to the ground.,LOST
2hop__131951_643670,elaborate,0,1,Frank collapses to the ground clutching the harmonica.,LOST
2hop__131951_643670,elaborate,0,1,Frank suddenly remembers Harmonica as a boy.,SURVIVED
2hop__131951_643670,elaborate,0,2,Jill is supervising construction of the railway station.,LOST
2hop__131951_643670,elaborate,0,2,Frank collapses to the ground.,LOST
2hop__131951_643670,elaborate,0,1,Harmonica and Cheyenne say goodbye to Jill.,SURVIVED
2hop__131951_643670,elaborate,0,1,Frank did the same to Harmonica when he was a child.,LOST
2hop__131951_643670,elaborate,0,1,Jill is supervising construction of the railway station.,SURVIVED
2hop__131951_643670,elaborate,0,2,Frank collapses to the ground clutching the harmonica.,LOST
2hop__131951_643670,elaborate,0,2,Harmonica and Cheyenne say goodbye to Jill.,LOST
2hop__131951_643670,elaborate,0,2,Frank did the same to Harmonica when he was a child.,LOST
2hop__131951_643670,elaborate,0,2,Frank suddenly remembers Harmonica as a boy.,LOST
2hop__131951_643670,elaborate,0,3,Frank collapses to the ground clutching the harmonica.,LOST
2hop__131951_643670,elaborate,0,3,Harmonica and Cheyenne say goodbye to Jill.,LOST
2hop__131951_643670,elaborate,0,3,Jill is supervising construction of the railway station.,LOST
2hop__131951_643670,elaborate,0,2,Cheyenne was mortally wounded by Morton.,LOST
2hop__131951_643670,elaborate,0,2,Jill is supervising construction of the railway station as the track - laying crews reach Sweetwater.,LOST
2hop__131951_643670,elaborate,0,2,Cheyenne collapses.,LOST
2hop__131951_643670,elaborate,0,1,Cheyenne collapses.,SURVIVED
2hop__131951_643670,elaborate,0,3,Cheyenne collapses.,LOST
2hop__131951_643670,elaborate,0,2,Jill carries water to the rail workers.,LOST
2hop__131951_643670,elaborate,0,3,Cheyenne was mortally wounded by Morton.,LOST
2hop__131951_643670,elaborate,0,3,Jill is supervising construction of the railway station as the track - laying crews reach Sweetwater.,LOST
2hop__131951_643670,elaborate,0,2,Cheyenne was mortally wounded during the fight with Frank's gang.,LOST
2hop__131951_643670,elaborate,0,2,Harmonica rides away with Cheyenne's dead body.,LOST
2hop__131951_643670,elaborate,0,3,Cheyenne was mortally wounded during the fight with Frank's gang.,LOST
2hop__131951_643670,elaborate,0,1,Harmonica rides away with Cheyenne's dead body.,SURVIVED
2hop__131951_643670,elaborate,0,3,Harmonica rides away with Cheyenne's dead body.,LOST
2hop__131951_643670,elaborate,0,3,Frank suddenly remembers Harmonica as a boy.,LOST
2hop__131951_643670,elaborate,0,3,Jill carries water to the rail workers.,LOST
2hop__131951_643670,elaborate,0,1,Jill carries water to the rail workers.,SURVIVED
2hop__131951_643670,elaborate,0,2,Sea of Sardinia is a sea.,SURVIVED
2hop__131951_643670,elaborate,0,3,Sea of Sardinia is a sea.,LOST
2hop__131951_643670,elaborate,0,1,The Sea of Sardinia is a body of water.,SURVIVED
2hop__131951_643670,elaborate,0,1,Cheyenne was mortally wounded by Morton.,SURVIVED
2hop__131951_643670,elaborate,0,1,The Sea of Sardinia is in the Mediterranean Sea.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Sea of Sardinia is in the Mediterranean Sea.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Sea of Sardinia is a body of water.,SURVIVED
2hop__131951_643670,elaborate,0,1,The Mediterranean Sea is between the Spanish archipelago of Balearic Islands and the Italian island of Sardinia.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Sea of Sardinia is in the Mediterranean Sea.,LOST
2hop__131951_643670,elaborate,0,3,The Sea of Sardinia is a body of water.,LOST
2hop__131951_643670,elaborate,0,2,Walker Pond is a body of water.,SURVIVED
2hop__131951_643670,elaborate,0,1,Walker Pond is a location.,SURVIVED
2hop__131951_643670,elaborate,0,2,Walker Pond is a location.,SURVIVED
2hop__131951_643670,elaborate,0,2,The Mediterranean Sea is between the Spanish archipelago of Balearic Islands and the Italian island of Sardinia.,SURVIVED
2hop__131951_643670,elaborate,0,1,Walker Pond is a body of water.,SURVIVED
2hop__131951_643670,elaborate,0,1,Jill is supervising construction of the railway station as the track - laying crews reach Sweetwater.,SURVIVED
2hop__131951_643670,elaborate,0,3,The Mediterranean Sea is between the Spanish archipelago of Balearic Islands and the Italian island of Sardinia.,LOST
2hop__131951_643670,elaborate,0,3,Walker Pond is a location.,SURVIVED
2hop__131951_643670,elaborate,0,2,"Walker Pond is in Sturbridge, Massachusetts.",SURVIVED
2hop__131951_643670,elaborate,0,3,Walker Pond is a body of water.,SURVIVED
2hop__131951_643670,elaborate,0,1,Walker Pond is situated off Route 49.,SURVIVED
2hop__131951_643670,elaborate,0,2,Walker Pond is situated off Route 49.,SURVIVED
2hop__131951_643670,elaborate,0,3,Frank dies.,LOST
2hop__131951_643670,elaborate,0,1,"Walker Pond is in Sturbridge, Massachusetts.",SURVIVED
2hop__131951_643670,elaborate,0,3,"Walker Pond is in Sturbridge, Massachusetts.",SURVIVED
2hop__131951_643670,elaborate,0,3,Frank collapses to the ground.,LOST
2hop__131951_643670,elaborate,0,3,Frank did the same to Harmonica when he was a child.,LOST
2hop__131951_643670,elaborate,0,1,Route 49 is on the way to Wells State Park.,SURVIVED
2hop__131951_643670,elaborate,0,2,"Silver Lake is in Harrisville, New Hampshire.",SURVIVED
2hop__131951_643670,elaborate,0,3,Walker Pond is situated off Route 49.,SURVIVED
2hop__131951_643670,elaborate,0,3,"Silver Lake is in Harrisville, New Hampshire.",SURVIVED
2hop__131951_643670,elaborate,0,1,Silver Lake is a water body.,SURVIVED
2hop__131951_643670,elaborate,0,2,Route 49 is on the way to Wells State Park.,SURVIVED
2hop__131951_643670,elaborate,0,1,"Silver Lake is in Harrisville, New Hampshire.",SURVIVED
2hop__131951_643670,elaborate,0,2,Silver Lake is a water body.,SURVIVED
2hop__131951_643670,elaborate,0,1,Silver Lake is located in Cheshire County.,SURVIVED
2hop__131951_643670,elaborate,0,1,Silver Lake is located in southwestern New Hampshire.,SURVIVED
2hop__131951_643670,elaborate,0,1,Silver Lake is in the towns of Harrisville and Nelson.,SURVIVED
2hop__131951_643670,elaborate,0,2,Silver Lake is located in Cheshire County.,SURVIVED
